Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
25060	4	360	268	9	5	144	-420	-326	0	0
25160	4	360	277	7	5	144	-419	-325	0	0
25260	4	360	270	8	5	144	-420	-325	0	0
25360	4	360	265	10	1	148	-422	-315	0	0
25460	4	360	266	9	4	148	-419	-310	0	0
25560	4	360	260	12	2	148	-424	-309	0	0
25660	4	360	256	24	5	146	-427	-313	0	0
25760	4	360	270	7	6	147	-420	-300	0	0
25860	4	360	266	12	3	153	-421	-282	0	0
25960	4	360	280	12	23	155	-423	-275	0	0
26060	4	360	269	8	6	149	-419	-291	21	33
26160	4	360	268	10	4	150	-420	-313	21	33
26260	4	360	268	10	4	147	-415	-312	21	33
26360	4	360	267	10	5	146	-413	-311	21	33
26460	4	360	267	9	5	149	-419	-308	21	33
26560	4	360	265	7	1	146	-415	-306	21	33
26660	4	360	285	20	-20	-129	-452	-176	21	33
26760	4	360	267	40	3	-242	-462	-149	21	33
26860	4	360	335	15	-1	-160	-513	68	21	33
26960	4	360	284	10	2	-133	-527	123	21	33
27060	4	360	271	9	3	-129	-527	137	21	33
27160	4	360	269	8	3	-124	-531	139	21	33
27260	4	360	265	13	1	-93	-526	156	21	33
27360	4	360	267	17	0	-139	-539	155	21	33
27460	4	360	267	11	3	-164	-543	148	21	33
27560	4	360	267	9	3	-171	-544	142	21	33
27660	4	360	268	9	4	-173	-544	142	21	33
150	0	0	0	0	0	0	0	0	21	33
250	0	0	0	0	0	0	0	0	21	33
350	0	0	0	0	0	0	0	0	21	33
450	0	0	0	0	0	0	0	0	21	33
550	0	0	0	0	0	0	0	0	21	33
650	0	0	0	0	0	0	0	0	21	33
750	0	0	134	5	2	0	0	0	21	33
860	4	360	234	8	3	0	0	0	21	33
960	4	360	259	9	4	0	0	0	21	33
1060	4	360	264	11	3	0	0	0	21	33
1160	4	360	267	9	5	-93	-273	115	21	33
1260	4	360	267	9	4	-150	-484	204	21	33
1360	4	360	268	8	4	-174	-532	226	21	33
1460	4	360	268	9	4	-180	-549	232	21	33
1560	4	360	267	9	5	-181	-545	230	21	33
1650	0	0	267	9	5	-183	-547	229	21	33
1750	0	0	0	0	0	-179	-550	227	21	33
1850	0	0	0	0	0	0	0	0	21	33
1950	0	0	0	0	0	0	0	0	21	33
